housing_median_age,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,dist_to_los_angeles_km,dist_to_san_diego_km,dist_to_san_jose_km,dist_to_san_francisco_km,dist_to_fresno_km,rooms_per_household,bedrooms_per_household,population_per_household
52.0,7.508,348700.0,False,False,True,False,550.7088870011976,729.5756462585603,60.57810655655192,17.09413797896175,246.8424524489107,7.994318181818182,1.0369318181818181,2.4943181818181817
52.0,2.7477,243800.0,False,False,True,False,551.2954056488293,730.1475075207511,61.02353181517396,16.23988565931038,247.61750651567434,4.333333333333333,1.1387163561076605,1.9006211180124224
52.0,2.1944,211500.0,False,False,True,False,550.4685577967103,729.3041365183578,60.07136867740042,16.01012847532131,247.09685007431386,5.074285714285714,0.96,2.057142857142857
52.0,3.0149,218400.0,False,False,True,False,551.0568781796218,729.8774112527476,60.53341731770935,15.145597789505848,247.87437024946314,4.276639344262295,1.0450819672131149,2.4528688524590163
52.0,3.675,269900.0,False,False,True,False,551.2954056488293,730.1475075207511,61.02353181517396,16.23988565931038,247.61750651567434,4.851351351351352,0.9691119691119691,2.023166023166023
46.0,3.225,218800.0,False,False,True,False,551.8827672946358,730.7200459975548,61.47836362439469,15.388386885508552,248.39329286929058,4.326639892904953,1.1178045515394912,1.8380187416331994
42.0,2.9345,225000.0,False,False,True,False,551.0568781796218,729.8774112527476,60.53341731770935,15.145597789505848,247.87437024946314,4.059113300492611,1.0492610837438423,1.6896551724137931
43.0,2.1429,250000.0,False,False,True,False,551.0568781796218,729.8774112527476,60.53341731770935,15.145597789505848,247.87437024946314,3.2742382271468142,1.0969529085872576,1.8822714681440442
41.0,1.6121,171400.0,False,False,True,False,551.0568781796218,729.8774112527476,60.53341731770935,15.145597789505848,247.87437024946314,3.5617433414043584,1.1355932203389831,2.5714285714285716
29.0,1.3929,193800.0,False,False,True,False,551.0568781796218,729.8774112527476,60.53341731770935,15.145597789505848,247.87437024946314,3.1927554980595083,1.1177231565329884,1.7270375161707632
27.0,2.3173,125000.0,False,False,True,False,549.6427130981771,728.4614832728671,59.124783947509734,15.855200997102079,246.5801066436313,3.804195804195804,1.1468531468531469,2.7296037296037294
45.0,1.7772,97500.0,False,False,True,False,550.2319940110718,729.035495389999,59.594235222316804,14.981611118482855,247.3593555839152,3.882608695652174,1.1434782608695653,3.2065217391304346
50.0,2.6458,125000.0,False,False,True,False,550.2319940110718,729.035495389999,59.594235222316804,14.981611118482855,247.3593555839152,3.2091836734693877,0.9591836734693877,3.7857142857142856
52.0,2.181,138800.0,False,False,True,False,550.2319940110718,729.035495389999,59.594235222316804,14.981611118482855,247.3593555839152,3.6887052341597797,1.0771349862258952,2.9917355371900825
36.0,2.2303,116700.0,False,False,True,False,551.0568781796218,729.8774112527476,60.53341731770935,15.145597789505848,247.87437024946314,3.0902394106813995,1.1160220994475138,3.029465930018416
43.0,1.6504,151800.0,False,False,True,False,551.0568781796218,729.8774112527476,60.53341731770935,15.145597789505848,247.87437024946314,3.639751552795031,1.0046583850931676,2.6552795031055902
52.0,2.2697,127000.0,False,False,True,False,550.4685577967103,729.3041365183578,60.07136867740042,16.01012847532131,247.09685007431386,4.368421052631579,1.0,3.206140350877193
52.0,2.1563,128600.0,False,False,True,False,550.4685577967103,729.3041365183578,60.07136867740042,16.01012847532131,247.09685007431386,4.585014409221902,1.07492795389049,3.2219020172910664
52.0,2.1348,140600.0,False,False,True,False,550.4685577967103,729.3041365183578,60.07136867740042,16.01012847532131,247.09685007431386,4.7343283582089555,1.1880597014925374,3.002985074626866
47.0,2.6292,182700.0,False,False,True,False,550.4685577967103,729.3041365183578,60.07136867740042,16.01012847532131,247.09685007431386,3.693140794223827,1.0613718411552346,2.1895306859205776
52.0,2.3833,146900.0,False,False,True,False,549.8810798251844,728.7315387726393,59.61876872694084,16.87612917655826,246.3200532325127,4.638132295719845,1.1245136186770428,3.0038910505836576
52.0,2.957,122800.0,False,False,True,False,550.4685577967103,729.3041365183578,60.07136867740042,16.01012847532131,247.09685007431386,4.496259351620948,1.0473815461346634,3.29426433915212
49.0,2.5238,169300.0,False,False,True,False,550.4685577967103,729.3041365183578,60.07136867740042,16.01012847532131,247.09685007431386,4.192023633677991,1.106351550960118,2.1964549483013296
52.0,1.9375,126600.0,False,False,True,False,549.8810798251844,728.7315387726393,59.61876872694084,16.87612917655826,246.3200532325127,4.209677419354839,0.989247311827957,2.6236559139784945
51.0,1.9028,127900.0,False,False,True,False,549.8810798251844,728.7315387726393,59.61876872694084,16.87612917655826,246.3200532325127,4.0561224489795915,1.0561224489795917,2.420918367346939
50.0,2.25,123500.0,False,False,True,False,549.8810798251844,728.7315387726393,59.61876872694084,16.87612917655826,246.3200532325127,4.20722891566265,1.1566265060240963,2.7686746987951807
52.0,2.3929,111900.0,False,False,True,False,549.8810798251844,728.7315387726393,59.61876872694084,16.87612917655826,246.3200532325127,4.4714285714285715,1.0678571428571428,3.0142857142857142
43.0,2.1917,112800.0,False,False,True,False,549.054273999346,727.8881479139857,58.664819258631034,16.729338762749105,245.8015720412814,4.844029244516653,1.091795288383428,3.5475223395613322
52.0,2.9357,107900.0,False,False,True,False,549.054273999346,727.8881479139857,58.664819258631034,16.729338762749105,245.8015720412814,4.327669902912621,0.9587378640776699,4.026699029126213
30.0,1.8854,137500.0,False,False,True,False,549.054273999346,727.8881479139857,58.664819258631034,16.729338762749105,245.8015720412814,3.7984790874524714,1.0038022813688212,3.844106463878327
39.0,2.1638,105500.0,False,False,True,False,549.6427130981771,728.4614832728671,59.124783947509734,15.855200997102079,246.5801066436313,3.776349614395887,1.1079691516709511,3.763496143958869
47.0,2.125,95500.0,False,False,True,False,549.6427130981771,728.4614832728671,59.124783947509734,15.855200997102079,246.5801066436313,4.528052805280528,1.3036303630363035,4.082508250825082
52.0,3.375,116100.0,False,False,True,False,549.6427130981771,728.4614832728671,59.124783947509734,15.855200997102079,246.5801066436313,4.011904761904762,1.0714285714285714,3.8511904761904763
43.0,2.2542,112200.0,False,False,True,False,549.6427130981771,728.4614832728671,59.124783947509734,15.855200997102079,246.5801066436313,4.554621848739496,1.0532212885154062,3.596638655462185
51.0,2.1,75000.0,False,False,True,False,550.2319940110718,729.035495389999,59.594235222316804,14.981611118482855,247.3593555839152,3.1818181818181817,0.7818181818181819,4.1454545454545455
39.0,1.6,112500.0,False,False,True,False,550.2319940110718,729.035495389999,59.594235222316804,14.981611118482855,247.3593555839152,3.747967479674797,1.048780487804878,3.097560975609756
52.0,3.625,125000.0,False,False,True,False,550.2319940110718,729.035495389999,59.594235222316804,14.981611118482855,247.3593555839152,3.973568281938326,1.0440528634361232,3.7268722466960353
20.0,1.6929,115000.0,False,False,True,False,551.6460382724929,730.45136137602,61.004699950387064,14.282804070192228,248.65260696386457,3.510355029585799,1.1523668639053255,2.4541420118343193
52.0,1.6471,95000.0,False,False,True,False,546.8141611029613,725.6293899874623,56.30867520484419,17.534525263028115,243.9951717612104,2.8333333333333335,0.927536231884058,3.7681159420289854
52.0,2.59,96400.0,False,False,True,False,546.8141611029613,725.6293899874623,56.30867520484419,17.534525263028115,243.9951717612104,4.38996138996139,1.162162162162162,3.3436293436293436
52.0,2.57,72000.0,False,False,True,False,547.4036845422191,726.2035260637423,56.77417033903901,16.656032675676446,244.77646313531886,4.202185792349726,1.1256830601092895,3.3442622950819674
52.0,2.6429,71300.0,False,False,True,False,548.2284740542365,727.0454761765541,57.71652533175519,16.655649840477384,245.2870337206745,3.746031746031746,1.1587301587301588,3.2936507936507935
52.0,3.0257,80800.0,False,False,True,False,548.2284740542365,727.0454761765541,57.71652533175519,16.655649840477384,245.2870337206745,4.046948356807512,1.0093896713615023,4.666666666666667
50.0,1.4886,128800.0,False,False,True,False,547.6399159550887,726.472080208095,57.25875372564575,17.53404576553244,244.5074786287838,4.0251572327044025,1.1111111111111112,3.19706498951782
43.0,1.9338,112500.0,False,False,True,False,548.2284740542365,727.0454761765541,57.71652533175519,16.655649840477384,245.2870337206745,3.2420091324200913,1.0776255707762556,3.4383561643835616
52.0,1.4844,119400.0,False,False,True,False,548.2284740542365,727.0454761765541,57.71652533175519,16.655649840477384,245.2870337206745,3.8666666666666667,1.011764705882353,3.9529411764705884
44.0,1.6009,118100.0,False,False,True,False,548.2284740542365,727.0454761765541,57.71652533175519,16.655649840477384,245.2870337206745,3.1158455392809588,1.0985352862849533,3.745672436750999
48.0,2.0375,122500.0,False,False,True,False,549.054273999346,727.8881479139857,58.664819258631034,16.729338762749105,245.8015720412814,4.944606413994169,1.154518950437318,4.317784256559767
49.0,2.293,106300.0,False,False,True,False,549.054273999346,727.8881479139857,58.664819258631034,16.729338762749105,245.8015720412814,5.365296803652968,0.9908675799086758,3.922374429223744
37.0,2.1494,132500.0,False,False,True,False,548.4666794302726,727.3154909196533,58.2145660275044,17.60394278906592,245.02375859478536,4.479923518164436,1.0975143403441683,3.074569789674952
30.0,1.6198,122700.0,False,False,True,False,549.054273999346,727.8881479139857,58.664819258631034,16.729338762749105,245.8015720412814,4.357142857142857,1.0357142857142858,3.0357142857142856
40.0,1.3281,113300.0,False,False,True,False,549.054273999346,727.8881479139857,58.664819258631034,16.729338762749105,245.8015720412814,5.054347826086956,1.0815217391304348,3.0652173913043477
44.0,3.5156,109500.0,False,False,True,False,548.4666794302726,727.3154909196533,58.2145660275044,17.60394278906592,245.02375859478536,5.466911764705882,1.1544117647058822,3.5330882352941178
52.0,3.9048,164700.0,False,False,True,False,548.4666794302726,727.3154909196533,58.2145660275044,17.60394278906592,245.02375859478536,4.998540145985402,1.0072992700729928,3.318248175182482
52.0,3.0893,125000.0,False,False,True,False,547.8799321143881,726.7435138993224,57.77425131322777,18.478946862871304,244.24667320252726,3.9076923076923076,0.9743589743589743,3.076923076923077
46.0,2.6042,124700.0,False,False,True,False,548.4666794302726,727.3154909196533,58.2145660275044,17.60394278906592,245.02375859478536,4.489563567362429,1.0910815939278937,3.1252371916508537
49.0,2.5,136700.0,False,False,True,False,548.4666794302726,727.3154909196533,58.2145660275044,17.60394278906592,245.02375859478536,4.306603773584905,1.0613207547169812,2.832547169811321
38.0,2.7969,141700.0,False,False,True,False,548.4666794302726,727.3154909196533,58.2145660275044,17.60394278906592,245.02375859478536,4.626707132018209,1.078907435508346,3.2883156297420335
29.0,2.8321,150000.0,False,False,True,False,547.294034782861,726.1722184655981,57.344104058970856,19.354296716702475,243.47032284443532,4.823529411764706,1.1058823529411765,2.761764705882353
47.0,2.9583,138800.0,False,False,True,False,547.8799321143881,726.7435138993224,57.77425131322777,18.478946862871304,244.24667320252726,5.284246575342466,1.0513698630136987,2.941780821917808
34.0,2.8365,139200.0,False,False,True,False,547.8799321143881,726.7435138993224,57.77425131322777,18.478946862871304,244.24667320252726,4.5813953488372094,1.0794573643410852,2.939922480620155
35.0,2.875,143800.0,False,False,True,False,547.8799321143881,726.7435138993224,57.77425131322777,18.478946862871304,244.24667320252726,4.520725388601036,1.0595854922279793,2.961139896373057
39.0,3.0682,156500.0,False,False,True,False,548.7086619603613,727.588380662043,58.74278396369725,18.611719464275108,244.7686571243289,4.316810344827586,1.0775862068965518,2.3900862068965516
39.0,3.0757,151000.0,False,False,True,False,548.7086619603613,727.588380662043,58.74278396369725,18.611719464275108,244.7686571243289,4.524663677130045,1.0022421524663676,2.7376681614349776
43.0,4.9559,273000.0,False,False,True,False,548.1237275082821,727.0178235124081,58.31983798441689,19.48098929617984,243.9940718483192,6.6923076923076925,1.0967032967032968,2.4505494505494507
52.0,4.7721,217100.0,False,False,True,False,548.1237275082821,727.0178235124081,58.31983798441689,19.48098929617984,243.9940718483192,5.772388059701493,1.0932835820895523,2.6343283582089554
52.0,3.4861,187100.0,False,False,True,False,548.7086619603613,727.588380662043,58.74278396369725,18.611719464275108,244.7686571243289,4.984419263456091,1.0070821529745042,2.6671388101983005
41.0,5.1184,239600.0,False,False,True,False,548.1237275082821,727.0178235124081,58.31983798441689,19.48098929617984,243.9940718483192,6.088235294117647,1.0411764705882354,2.364705882352941
48.0,4.0977,229700.0,False,False,True,False,548.7086619603613,727.588380662043,58.74278396369725,18.611719464275108,244.7686571243289,5.242063492063492,1.0436507936507937,2.007936507936508
48.0,4.744,257300.0,False,False,True,False,547.5396463500223,726.4479497819242,57.90721774290397,20.35107431765757,243.22023788856515,7.117647058823529,1.088235294117647,2.563025210084034
46.0,4.2727,246900.0,False,False,True,False,547.5396463500223,726.4479497819242,57.90721774290397,20.35107431765757,243.22023788856515,5.837349397590361,1.0271084337349397,2.3132530120481927
50.0,2.9844,179900.0,False,False,True,False,546.7089901745959,725.601606234235,56.92435476048495,20.229947455543613,242.69471458307706,5.260869565217392,1.059782608695652,2.510869565217391
40.0,4.1739,169600.0,False,False,True,False,547.294034782861,726.1722184655981,57.344104058970856,19.354296716702475,243.47032284443532,4.51063829787234,1.0893617021276596,2.8382978723404255
46.0,3.8487,203300.0,False,False,True,False,548.1237275082821,727.0178235124081,58.31983798441689,19.48098929617984,243.9940718483192,5.1152882205513786,1.0150375939849625,2.654135338345865
52.0,4.0114,263400.0,False,False,True,False,547.5396463500223,726.4479497819242,57.90721774290397,20.35107431765757,243.22023788856515,6.5451263537906135,0.9783393501805054,2.299638989169675
45.0,4.6563,231800.0,False,False,True,False,546.7089901745959,725.601606234235,56.92435476048495,20.229947455543613,242.69471458307706,5.986784140969163,0.9933920704845814,2.436123348017621
28.0,2.9297,140500.0,False,False,True,False,546.7089901745959,725.601606234235,56.92435476048495,20.229947455543613,242.69471458307706,4.699551569506727,1.1375186846038865,2.596412556053812
35.0,2.3036,126000.0,False,False,True,False,547.294034782861,726.1722184655981,57.344104058970856,19.354296716702475,243.47032284443532,4.62051282051282,1.176923076923077,2.5871794871794873
49.0,2.6667,122000.0,False,False,True,False,547.294034782861,726.1722184655981,57.344104058970856,19.354296716702475,243.47032284443532,4.2,0.9285714285714286,3.5095238095238095
44.0,2.619,134700.0,False,False,True,False,547.294034782861,726.1722184655981,57.344104058970856,19.354296716702475,243.47032284443532,3.30142566191446,0.9205702647657841,2.7576374745417516
